replicate,flux_median_ratio,active_area_median_ratio,diversity_ratio,saturation_fraction,generic_distance_ratio,flux_median_ratio_pass,active_area_median_ratio_pass,diversity_ratio_pass,saturation_fraction_pass,generic_distance_ratio_pass,joint_gate_pass
232,1.3396848587788996,0.9256097778649223,1.0437229891829365,0.0007677078243281249,6.080618446313245,True,True,True,True,True,True
233,1.5235626958046287,1.0871244196689,1.0744235948829652,0.000752449031796875,8.954957120032226,True,True,True,True,False,False
234,1.4035278328194576,1.058691767835665,1.1421052023270846,0.0007348060624218749,8.442529708342843,True,True,True,True,False,False
235,1.6504801723353408,1.3708873790271072,1.1045184871207225,0.0007305145257031249,10.807378398895608,True,True,True,True,False,False
236,1.5444481299656208,1.1524926782498717,1.1134104527857773,0.0006117820719687499,8.574489887189836,True,True,True,True,False,False
237,1.522722816956863,1.12654613280705,1.1115321184705256,0.00069189071434375,8.003803042737186,True,True,True,True,False,False
238,1.4240303906054634,1.0643564641156398,1.0354876471047427,0.0006327629088437501,7.990293124719034,True,True,True,True,True,True
239,1.4978290843651298,1.0710085971168457,1.1184274398669445,0.00074768066334375,7.364355507211745,True,True,True,True,True,True
240,1.424506529817854,1.0795555639700545,1.0493793107001081,0.0006685256959218749,7.433729516469563,True,True,True,True,True,True
241,1.7323787567213336,1.2402402855506567,1.1174675682750232,0.0007781982401718749,10.46631298349144,True,True,True,True,False,False
242,1.7069118333279802,1.3476856938579929,1.1655193187267188,0.0008001327491249999,10.872887538257805,True,True,True,True,False,False
243,1.4894845930292293,1.0877353760575657,1.125236927371172,0.0007529258702499999,8.623330788716535,True,True,True,True,False,False
244,1.5309829076904915,1.2127329292625029,1.0814270375738355,0.0005936622616250001,8.756962817334273,True,True,True,True,False,False
245,1.305823470023024,0.9688888953615803,1.0185237609273363,0.0006117820728437501,5.792000978120905,True,True,True,True,True,True
246,1.741355489022797,1.2612021794909993,1.1356789195452186,0.000610828397703125,10.291647263929313,True,True,True,True,False,False
247,1.3748841187474508,1.07692304042548,1.057555659481588,0.000662326812546875,6.854899593025035,True,True,True,True,True,True
248,1.4841813663765444,1.0928641273922461,1.0363164237255684,0.0006446838373281251,7.674501141283926,True,True,True,True,True,True
249,1.3904625530464074,1.0484645266729802,1.0511977712052205,0.0006284713723437499,7.232846472495761,True,True,True,True,True,True
250,1.200430403451541,0.8983481409833126,1.006306496607505,0.000581264496703125,5.576939863825297,True,True,True,True,True,True
251,1.5288079019274765,1.1555343432089038,1.1362803985643541,0.0006885528587812499,8.176806362231892,True,True,True,True,False,False
252,1.605848014660811,1.234174194624638,1.0777756189011802,0.000677108760546875,9.295578402223938,True,True,True,True,False,False
253,1.684155572143461,1.3110871886290454,1.1999256760552968,0.0007042884834843751,9.488278680898814,True,True,True,True,False,False
254,1.5991407098707575,1.2487781067479258,1.0843861217613435,0.00066900253328125,8.882087332134683,True,True,True,True,False,False
255,1.3809980436674607,1.0754245886691134,1.0906226195732516,0.00064277648846875,7.08796049067987,True,True,True,True,True,True
256,1.455766522737425,1.1253456174574616,1.0969923623485027,0.000674724576625,7.563849531037871,True,True,True,True,True,True
257,1.5750954342998646,1.1969093045114316,1.1313640130158091,0.000639915465609375,9.306450304191788,True,True,True,True,False,False
258,1.4014025908001064,1.0843694515751383,1.0491764486510307,0.000690460205234375,7.628189957093625,True,True,True,True,True,True
259,1.2928845849420836,0.9999999858636753,1.0796460661939988,0.00067710876203125,6.426723376305238,True,True,True,True,True,True
260,1.3631731849387452,1.0102215091785993,1.0650680586020134,0.000705242158296875,5.349991249038642,True,True,True,True,True,True
261,1.544082185697006,1.126912723285279,1.140493675039322,0.0007052421562812499,10.019609043517423,True,True,True,True,False,False
262,1.7981790006156826,1.3103103415022637,1.1533287222477344,0.0007972717274531249,11.270523855841084,True,True,True,True,False,False
263,1.546626707573489,1.1362764418038565,1.0853774051295337,0.000664710995625,8.32916756850335,True,True,True,True,False,False
264,1.2593421512425684,1.0324675245721997,1.0348303847252438,0.00060749053846875,6.270740478210054,True,True,True,True,True,True
265,1.4674230907754708,1.0881601939396783,1.0195508789081293,0.000661849976078125,6.727078217213929,True,True,True,True,True,True
266,1.5954209687998933,1.2069479089128947,1.0869189510163113,0.0006814002984375,9.345097682804466,True,True,True,True,False,False
267,1.6125647745479927,1.1260236048853243,1.108849403928379,0.0006675720195468749,7.976715383178392,True,True,True,True,True,True
268,1.4821814483078737,1.0773429864258792,1.0648749314365942,0.0006871223436718749,8.231559940312883,True,True,True,True,False,False
269,1.5801253737019711,1.1396103708589744,1.0835196453291278,0.0006804466228593749,9.623893326568645,True,True,True,True,False,False
270,1.5514816290310118,1.1769691346993527,1.0628638738010026,0.000688552855171875,8.056166550299432,True,True,True,True,False,False
271,1.561633861793647,1.162857147404539,1.0936224436421724,0.0006399154657343749,8.212700612983932,True,True,True,True,False,False
272,1.561963334318414,1.234554991858267,1.0633387487260002,0.0005888938877187499,7.476182336353179,True,True,True,True,True,True
273,1.4418505996903437,1.0502583231141758,1.0376108128167694,0.000617504120609375,6.8684433070118995,True,True,True,True,True,True
274,1.3169632221460603,1.0072398002189968,1.020663128614515,0.000623226164625,6.9829958277630775,True,True,True,True,True,True
275,1.453938576739616,1.1679960358232986,1.0419105745207955,0.000697612762578125,7.6146270372507745,True,True,True,True,True,True
276,1.7065947403284487,1.3428411541886502,1.1328353013862527,0.000664234160171875,10.782351608383731,True,True,True,True,False,False
277,1.516052265673759,1.1307251839776236,1.089750518405908,0.00065803527715625,7.960580239471776,True,True,True,True,True,True
278,1.4438817822386327,1.1946169909206181,1.0718588589984894,0.0006637573208593749,8.77338071723405,True,True,True,True,False,False
279,1.558108569631098,1.2183450003316005,1.0800140293843628,0.0006299018832499999,8.109112912205385,True,True,True,True,False,False
280,1.6876149142782502,1.331576200413029,1.1091996800945871,0.000703811645390625,10.247952922994648,True,True,True,True,False,False
281,1.1912634181462591,0.8050082108322184,0.9888020459596891,0.000615596770375,5.570829682903572,True,True,True,True,True,True
282,1.343478025584051,0.9290322590387394,1.0528238191920107,0.000605583190109375,6.876654241495295,True,True,True,True,True,True
283,1.5050967887118893,1.0881601939396783,1.0610923625838204,0.0006790161129218749,7.486218220787537,True,True,True,True,True,True
284,1.5347910823804076,1.1072589480914583,1.0121144059821867,0.000536918640578125,7.456601417859858,True,True,True,True,True,True
285,1.4265914883081974,0.9922944704072075,1.0546617657256203,0.000669956206875,6.074446476287818,True,True,True,True,True,True
286,1.4488244161794808,1.091477027043704,1.0581053138284826,0.000707149502890625,6.923476469610342,True,True,True,True,True,True
287,1.4971613271648339,1.0755231549589401,1.0800208483981706,0.0006771087621875,6.9134278978571615,True,True,True,True,True,True
288,1.4977630343045387,1.1279385727372597,1.0964006454086501,0.000711441040171875,7.997193534810062,True,True,True,True,True,True
289,1.524164762190638,1.0371057315121457,1.0571102448340777,0.0006446838339375,8.000733933873256,True,True,True,True,False,False
290,1.304930235505477,0.9702486567375358,0.9985627483266317,0.0006675720245468749,6.441234960539298,True,True,True,True,True,True
291,1.759304267364347,1.303487786039184,1.1188518450822111,0.000654697418296875,9.748859278811251,True,True,True,True,False,False
292,1.442572068412435,1.014592236712647,1.054169415587474,0.000634193421421875,8.281785662065037,True,True,True,True,False,False
293,1.7756108458703879,1.482681517099816,1.1877039003890888,0.000685691833265625,11.33046058059749,True,True,True,True,False,False
294,1.4660858614951437,1.1455152614770698,1.0807176732349684,0.000686645508890625,7.338633994168929,True,True,True,True,True,True
295,1.5358178211761169,1.2626069889996485,1.0790249221752077,0.0007066726671875,9.222339654471513,True,True,True,True,False,False
296,1.6056364839643464,1.186186204901358,1.1262620746680663,0.000636577604984375,9.024203736649758,True,True,True,True,False,False
297,1.42010580698701,1.0687193291663626,1.0626457684614716,0.0006151199324531249,7.185582594906995,True,True,True,True,True,True
298,1.2271431018855883,0.9292682718902234,1.002433601650978,0.0006055831916875,6.30155857749238,True,True,True,True,True,True
299,1.6689576301107392,1.2220497181477055,1.076071615988791,0.0006728172267499999,8.330744100169824,True,True,True,True,False,False
300,1.2770499582582742,0.9854824612153233,1.0075539891728689,0.000602722166421875,5.821170588229504,True,True,True,True,True,True
301,1.3384689622394108,1.0500454398813077,1.0212099409939452,0.00059509277075,6.503555775301511,True,True,True,True,True,True
302,1.3885360464721757,1.0998023914746988,1.0663052321492457,0.0006890296914218749,6.48796138302943,True,True,True,True,True,True
303,1.3694314312606077,0.8575533603207497,0.9927401040933475,0.00060319900365625,6.426589092940057,True,True,True,True,True,True
304,1.390206757251105,1.081335587723026,1.0377641292553343,0.000724792481,7.1516195894544765,True,True,True,True,True,True
305,1.5641666186362455,1.151351342255778,1.1201905548834068,0.0006914138794374999,8.385390959035822,True,True,True,True,False,False
306,1.5622467230491768,1.1605184466203384,1.052214018508162,0.000640392301703125,7.759267187338772,True,True,True,True,True,True
307,1.407329099956257,1.1310314516523021,1.0826867787209786,0.00073146820190625,6.665456665225292,True,True,True,True,True,True
308,1.547717998131377,1.2346680261926768,1.1062175288180716,0.000676155091078125,9.840089203064306,True,True,True,True,False,False
309,1.4652644310480194,1.1502392526562892,1.1099116143264702,0.00066947936996875,8.08827641629667,True,True,True,True,False,False
310,1.4601267318965157,1.1948453537027781,1.094699160809134,0.0005998611446249999,8.310238334734626,True,True,True,True,False,False
311,1.3468496971917583,0.9856321870003585,1.02393376753091,0.0005822181702812499,6.423906834996949,True,True,True,True,True,True
312,1.767738546837299,1.2852697470966414,1.1579605715942942,0.0007438659649687499,10.435319374167504,True,True,True,True,False,False
313,1.3318641952669024,0.9528225826590634,1.0015066898919582,0.0006561279289062499,5.241143713479765,True,True,True,True,True,True
314,1.6350452014605326,1.315195073388377,1.1601041229277729,0.00071668624815625,11.106737511918375,True,True,True,True,False,False
315,1.516052265673759,1.1354961797452363,1.0725755370675893,0.000721931454265625,7.572809874679693,True,True,True,True,True,True
316,1.6102426852140623,1.2732152509801489,1.112055254255036,0.00060939788846875,9.450185095481277,True,True,True,True,False,False
317,1.3259354456994346,1.031774079238695,1.0684818843463038,0.000688552854234375,6.719474221796492,True,True,True,True,True,True
318,1.5426566740988097,1.2158524760422789,1.1337154607167703,0.000709533691203125,9.073932852831701,True,True,True,True,False,False
319,1.5694548512909423,1.1539589501523606,1.0177645094810728,0.0006537437431249999,8.211674748210811,True,True,True,True,False,False
320,1.216981243421794,0.8545603395443232,0.9961941533031519,0.0006623268130625,5.586786175459906,True,True,True,True,True,True
321,1.6477086004475077,1.210867427463636,1.1240497137966852,0.0006685256952499999,9.310263819564069,True,True,True,True,False,False
322,1.3940840264692709,0.975369460546709,1.028282178971738,0.000695228573953125,6.064590780572289,True,True,True,True,True,True
323,1.4559232746293347,1.1619818860558142,1.1070288880652965,0.000682353973046875,7.739334071242283,True,True,True,True,True,True
324,1.3753021983754534,1.0089552359771123,1.0211214089162266,0.0006961822499999999,5.9390910076778844,True,True,True,True,True,True
325,1.440473492905871,1.1555334143766909,1.0763338229944137,0.000559329986265625,8.419973499214864,True,True,True,True,False,False
326,1.5857535598453485,1.1362764418038565,1.1035171719333332,0.0006675720201249999,9.102256843767808,True,True,True,True,False,False
327,1.5728268533339969,1.2135523704805267,1.1599228453745785,0.000729560851390625,8.708446262172115,True,True,True,True,False,False
328,1.714019025382659,1.2726287128153242,1.1927714928232047,0.0007648467979218749,10.07001234584682,True,True,True,True,False,False
329,1.4241099181850636,1.083739088606716,1.0442440275464588,0.000623703001765625,7.221881994841064,True,True,True,True,True,True
330,1.4489977072533895,1.152235948303882,1.0084302476120983,0.000659942625578125,7.472548303546467,True,True,True,True,True,True
331,1.4256907323742112,1.0865979537464812,1.07307165694057,0.0006275176972499999,6.8537736685559505,True,True,True,True,True,True
332,1.4363381888239488,1.0470046008838754,1.0363314317898473,0.0006985664362343749,6.6418488732369925,True,True,True,True,True,True
333,1.407329099956257,1.0107526877348918,1.0441394918711013,0.000709533689671875,6.693281017429604,True,True,True,True,True,True
334,1.4025337453685152,1.1038095078193342,1.0712667732202747,0.000666141510296875,7.437421165473797,True,True,True,True,True,True
335,1.4265597534883165,1.0557939587623881,1.0865822315674831,0.0006794929496406249,7.61663593041648,True,True,True,True,True,True
336,1.5659607912161395,1.2529601426131085,1.0945569400408879,0.000637054442171875,9.483057323560358,True,True,True,True,False,False
337,1.4044731283287122,1.0502583231141758,1.12823810847658,0.0006651878365156249,9.091602950555252,True,True,True,True,False,False
338,1.5832767685056577,1.227318091040157,1.1431237528856415,0.00072145462053125,10.965048343866385,True,True,True,True,False,False
339,1.6473888281483846,1.3296943205275262,1.0594110008151867,0.0006599426260625,8.939877543026707,True,True,True,True,False,False
340,1.5223343949643702,1.1335877798748324,1.0881253129362896,0.0006070137025156251,7.377631454928369,True,True,True,True,True,True
341,1.6707126066426712,1.2690721880904838,1.1448285786312058,0.000713348388734375,9.049845359367866,True,True,True,True,False,False
342,1.4782668399090353,1.0829133948390026,1.0565567205466053,0.0006656646703593749,8.254814835156397,True,True,True,True,False,False
343,1.4683907328269963,1.1633587384002946,1.0467196508070358,0.0006465911872500001,7.772685822336079,True,True,True,True,True,True
344,1.7334888112440137,1.2800207293220687,1.161576417051046,0.0007038116440312499,9.594254599816667,True,True,True,True,False,False
